measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,6,China,2,Female,25,50-69 years,429,Breast cancer,3,Rate,1991,25.824042975678058,32.07369932435067,21.777474806500166
1,Deaths,6,China,3,Both,25,50-69 years,429,Breast cancer,3,Rate,1991,12.767603015984744,15.779395793586914,10.8209499822744
1,Deaths,6,China,1,Male,26,70+ years,429,Breast cancer,1,Number,1991,180.62559064364578,260.5890328699393,133.42391834156808
1,Deaths,6,China,2,Female,26,70+ years,429,Breast cancer,1,Number,1991,8049.6320179132135,9395.769989098504,6928.620488326159
1,Deaths,6,China,3,Both,26,70+ years,429,Breast cancer,1,Number,1991,8230.257608556849,9558.855483276526,7108.632463179842
1,Deaths,6,China,1,Male,26,70+ years,429,Breast cancer,2,Percent,1991,0.00010886238545810794,0.0001532469359458234,8.208365055178077e-05
1,Deaths,6,China,2,Female,26,70+ years,429,Breast cancer,2,Percent,1991,0.004588675644287111,0.005112845260859714,0.004142510075887581
1,Deaths,6,China,3,Both,26,70+ years,429,Breast cancer,2,Percent,1991,0.0024124396035371367,0.0027302964706513665,0.0021216960028324844
1,Deaths,6,China,1,Male,26,70+ years,429,Breast cancer,3,Rate,1991,1.0641685638792375,1.535278893116456,0.7860765413291231
1,Deaths,6,China,2,Female,26,70+ years,429,Breast cancer,3,Rate,1991,36.68000463640603,42.813992738525414,31.571857082429116
1,Deaths,6,China,3,Both,26,70+ years,429,Breast cancer,3,Rate,1991,21.147167785457576,24.560922677757468,18.265217271901914
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,1,Number,1991,429.06848507816346,525.2978717952593,312.81044721722276
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,1,Number,1991,58487.374944171876,62623.057491168336,55211.55099892598
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,1,Number,1991,58916.44342925007,63009.642340352366,55645.94021239124
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,2,Percent,1991,0.0001550659485537269,0.0001845963091004533,0.0001136671681169398
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,2,Percent,1991,0.03541428743064456,0.03724302203281452,0.03392909060587215
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,2,Percent,1991,0.013337310434261588,0.014221494484693072,0.012628827730005718
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,3,Rate,1991,0.0427852365278083,0.05238090065789897,0.031192384055240656
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,3,Rate,1991,6.087355553516519,6.517796655447853,5.746408381507701
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,3,Rate,1991,3.00036366231421,3.208812858509212,2.8338108556919206
1,Deaths,44586,G20,1,Male,25,50-69 years,429,Breast cancer,1,Number,1991,1600.5512967000834,1873.84749127826,1337.9695112117197
1,Deaths,44586,G20,2,Female,25,50-69 years,429,Breast cancer,1,Number,1991,122838.9468267569,129688.4869456945,117271.82985170888
1,Deaths,44586,G20,3,Both,25,50-69 years,429,Breast cancer,1,Number,1991,124439.49812345702,131136.0759621226,118905.0574870098
1,Deaths,44586,G20,1,Male,25,50-69 years,429,Breast cancer,2,Percent,1991,0.00032267741109359374,0.00036511567313917803,0.0002690292799180372
1,Deaths,44586,G20,2,Female,25,50-69 years,429,Breast cancer,2,Percent,1991,0.03873939437029783,0.04088343997796078,0.036765940523318254
1,Deaths,44586,G20,3,Both,25,50-69 years,429,Breast cancer,2,Percent,1991,0.015307498759191657,0.016179745138322064,0.014478877447320014
1,Deaths,44586,G20,1,Male,25,50-69 years,429,Breast cancer,3,Rate,1991,0.6136398525073725,0.7184196473677714,0.5129678850106669
1,Deaths,44586,G20,2,Female,25,50-69 years,429,Breast cancer,3,Rate,1991,45.972437607942524,48.53587586507,43.88894581317433
1,Deaths,44586,G20,3,Both,25,50-69 years,429,Breast cancer,3,Rate,1991,23.56673034883933,24.834948612041213,22.518601160939433
1,Deaths,44586,G20,1,Male,26,70+ years,429,Breast cancer,1,Number,1991,1076.1717770552045,1198.0113085312298,948.1653621955401
1,Deaths,44586,G20,2,Female,26,70+ years,429,Breast cancer,1,Number,1991,99941.52788722819,104995.00280213903,89733.4838266843
1,Deaths,44586,G20,3,Both,26,70+ years,429,Breast cancer,1,Number,1991,101017.69966428337,106026.48331547454,90782.95767842118
1,Deaths,44586,G20,1,Male,26,70+ years,429,Breast cancer,2,Percent,1991,0.00019030537036974102,0.0002099812409100244,0.00016794190559918395
1,Deaths,44586,G20,2,Female,26,70+ years,429,Breast cancer,2,Percent,1991,0.014917158811929693,0.01576958170399755,0.013371666021555161
1,Deaths,44586,G20,3,Both,26,70+ years,429,Breast cancer,2,Percent,1991,0.008176250738476012,0.008649248510554526,0.007342336029469197
1,Deaths,44586,G20,1,Male,26,70+ years,429,Breast cancer,3,Rate,1991,1.6460708601021246,1.8324319101196,1.450277183015359
1,Deaths,44586,G20,2,Female,26,70+ years,429,Breast cancer,3,Rate,1991,102.202569076098,107.37037199030084,91.76358189744676
1,Deaths,44586,G20,3,Both,26,70+ years,429,Breast cancer,3,Rate,1991,61.911035050652934,64.98078402752137,55.63843656616044
1,Deaths,6,China,1,Male,24,15-49 years,429,Breast cancer,1,Number,1992,183.95757692844427,248.51401391678175,108.05891228407029
1,Deaths,6,China,2,Female,24,15-49 years,429,Breast cancer,1,Number,1992,14491.334369164797,17563.43947570165,11902.175356260419
1,Deaths,6,China,3,Both,24,15-49 years,429,Breast cancer,1,Number,1992,14675.291946093254,17717.23228094349,12116.16943930849
1,Deaths,6,China,1,Male,24,15-49 years,429,Breast cancer,2,Percent,1992,0.000231350197427644,0.00029899205769325023,0.00013820717193225917
1,Deaths,6,China,2,Female,24,15-49 years,429,Breast cancer,2,Percent,1992,0.03225463885691206,0.0357712295563191,0.029859866551239695
1,Deaths,6,China,3,Both,24,15-49 years,429,Breast cancer,2,Percent,1992,0.011791445297974755,0.013949106542255016,0.009906000709806245
1,Deaths,6,China,1,Male,24,15-49 years,429,Breast cancer,3,Rate,1992,0.05189410466460105,0.07010536050838526,0.030483226609327105
1,Deaths,6,China,2,Female,24,15-49 years,429,Breast cancer,3,Rate,1992,4.382327873251953,5.311363909200661,3.5993396803443383
1,Deaths,6,China,3,Both,24,15-49 years,429,Breast cancer,3,Rate,1992,2.1418684025258816,2.5858415724987784,1.7683628085241019
1,Deaths,6,China,1,Male,25,50-69 years,429,Breast cancer,1,Number,1992,503.76891891727024,667.414517953761,351.2369599142306
1,Deaths,6,China,2,Female,25,50-69 years,429,Breast cancer,1,Number,1992,19928.182047699192,23866.180881206295,16527.61969402059
1,Deaths,6,China,3,Both,25,50-69 years,429,Breast cancer,1,Number,1992,20431.950966616456,24361.91905374235,17045.10470727458
1,Deaths,6,China,1,Male,25,50-69 years,429,Breast cancer,2,Percent,1992,0.0003298236154401495,0.0004155555604945601,0.0002343550979662405
1,Deaths,6,China,2,Female,25,50-69 years,429,Breast cancer,2,Percent,1992,0.020036372725019614,0.022344833225109308,0.018634617378208672
1,Deaths,6,China,3,Both,25,50-69 years,429,Breast cancer,2,Percent,1992,0.008110848030443039,0.00950502697179918,0.006820705940676553
1,Deaths,6,China,1,Male,25,50-69 years,429,Breast cancer,3,Rate,1992,0.6117332272069366,0.8104502314873145,0.4265116622607097
1,Deaths,6,China,2,Female,25,50-69 years,429,Breast cancer,3,Rate,1992,26.03510657192251,31.179891934935647,21.59245329474052
1,Deaths,6,China,3,Both,25,50-69 years,429,Breast cancer,3,Rate,1992,12.858809187996462,15.332127072805193,10.727303984743287
1,Deaths,6,China,1,Male,26,70+ years,429,Breast cancer,1,Number,1992,185.21189687764567,262.55181162613496,134.962480554941
1,Deaths,6,China,2,Female,26,70+ years,429,Breast cancer,1,Number,1992,8446.081362809897,9761.70382140199,7183.940239541943
1,Deaths,6,China,3,Both,26,70+ years,429,Breast cancer,1,Number,1992,8631.293259687545,9928.242690474292,7356.321055151057
1,Deaths,6,China,1,Male,26,70+ years,429,Breast cancer,2,Percent,1992,0.00010800954668493334,0.00015351658676234588,8.202624807617896e-05
1,Deaths,6,China,2,Female,26,70+ years,429,Breast cancer,2,Percent,1992,0.004703871990666772,0.005174302531372273,0.004257290635948864
1,Deaths,6,China,3,Both,26,70+ years,429,Breast cancer,2,Percent,1992,0.002459321228757867,0.002772313895981829,0.002152022020676401
1,Deaths,6,China,1,Male,26,70+ years,429,Breast cancer,3,Rate,1992,1.0479931835383622,1.4856092591698262,0.7636645487651612
1,Deaths,6,China,2,Female,26,70+ years,429,Breast cancer,3,Rate,1992,37.225569291605105,43.024092049100645,31.662762136220984
1,Deaths,6,China,3,Both,26,70+ years,429,Breast cancer,3,Rate,1992,21.38473841629197,24.598037221242702,18.225889995581152
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,1,Number,1994,488.26931491398113,570.6554412229085,372.86083673902675
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,1,Number,1994,63364.84193029985,67872.79722627856,59800.33478408408
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,1,Number,1994,63853.111245213826,68353.57945380842,60303.57578885455
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,2,Percent,1994,0.00016319192692664902,0.00018683754568966533,0.00012410519480490965
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,2,Percent,1994,0.03700475032231343,0.03909557405366734,0.03542917358175442
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,2,Percent,1994,0.013573892970628885,0.014453204631808452,0.012869283626642263
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,3,Rate,1994,0.04680206188865789,0.054699016426864935,0.03573981699011947
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,3,Rate,1994,6.33478586873914,6.785460574710727,5.978430691151778
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,3,Rate,1994,3.1246435805772044,3.3448733990362185,2.950947530980628
1,Deaths,44586,G20,1,Male,25,50-69 years,429,Breast cancer,1,Number,1994,1792.1071987972207,2017.5165779645113,1529.437758979186
1,Deaths,44586,G20,2,Female,25,50-69 years,429,Breast cancer,1,Number,1994,127729.17926338318,133383.9338737987,121807.56896322995
1,Deaths,44586,G20,3,Both,25,50-69 years,429,Breast cancer,1,Number,1994,129521.28646218045,135198.05939046515,123693.3791319785
1,Deaths,44586,G20,1,Male,25,50-69 years,429,Breast cancer,2,Percent,1994,0.0003421410700715677,0.00037985635244224084,0.0002910673968310603
1,Deaths,44586,G20,2,Female,25,50-69 years,429,Breast cancer,2,Percent,1994,0.038934194557846705,0.04058009502297093,0.03740584359779706
1,Deaths,44586,G20,3,Both,25,50-69 years,429,Breast cancer,2,Percent,1994,0.015205044492549183,0.015910626556276015,0.014525083156605788
1,Deaths,44586,G20,1,Male,25,50-69 years,429,Breast cancer,3,Rate,1994,0.6587065265038882,0.7415579481667974,0.5621598051708204
1,Deaths,44586,G20,2,Female,25,50-69 years,429,Breast cancer,3,Rate,1994,46.04585700067407,48.0843733652722,43.911140229870064
1,Deaths,44586,G20,3,Both,25,50-69 years,429,Breast cancer,3,Rate,1994,23.572460805498118,24.605615362627812,22.511800269522237
1,Deaths,44586,G20,1,Male,26,70+ years,429,Breast cancer,1,Number,1994,1301.483779526621,1424.5736099586827,1146.3177868027199
1,Deaths,44586,G20,2,Female,26,70+ years,429,Breast cancer,1,Number,1994,110119.55315296577,115984.62944472015,98758.71972989022
1,Deaths,44586,G20,3,Both,26,70+ years,429,Breast cancer,1,Number,1994,111421.03693249253,117298.11530745891,100014.85314372796
1,Deaths,44586,G20,1,Male,26,70+ years,429,Breast cancer,2,Percent,1994,0.00021311613249184314,0.00023235064215620894,0.0001866197281763843
1,Deaths,44586,G20,2,Female,26,70+ years,429,Breast cancer,2,Percent,1994,0.015242809520670027,0.016117253420692586,0.013632145812156061
1,Deaths,44586,G20,3,Both,26,70+ years,429,Breast cancer,2,Percent,1994,0.008357465610155147,0.00882262053591331,0.0074738981540257154
1,Deaths,44586,G20,1,Male,26,70+ years,429,Breast cancer,3,Rate,1994,1.8132814652197535,1.984775349039558,1.5970977347233113
1,Deaths,44586,G20,2,Female,26,70+ years,429,Breast cancer,3,Rate,1994,103.92660314489305,109.46183679536908,93.2046850772169
1,Deaths,44586,G20,3,Both,26,70+ years,429,Breast cancer,3,Rate,1994,62.68976333651966,65.99643380540115,56.272205378198684
1,Deaths,6,China,1,Male,24,15-49 years,429,Breast cancer,1,Number,1994,187.24795004197117,246.95881515822853,120.65644704119423
1,Deaths,6,China,2,Female,24,15-49 years,429,Breast cancer,1,Number,1994,15611.172691725824,18708.546805582446,13065.12045223156
1,Deaths,6,China,3,Both,24,15-49 years,429,Breast cancer,1,Number,1994,15798.420641767794,18872.62266838321,13249.11661228459
1,Deaths,6,China,1,Male,24,15-49 years,429,Breast cancer,2,Percent,1994,0.00023415202202336702,0.0002979555934139557,0.0001451832150749486
1,Deaths,6,China,2,Female,24,15-49 years,429,Breast cancer,2,Percent,1994,0.03477861867401697,0.03862232733443849,0.03224415186948174
1,Deaths,6,China,3,Both,24,15-49 years,429,Breast cancer,2,Percent,1994,0.012654665029506174,0.014730610131809698,0.01075389610238512
1,Deaths,6,China,1,Male,24,15-49 years,429,Breast cancer,3,Rate,1994,0.051884351060299726,0.06842957618619129,0.03343257672284574
1,Deaths,6,China,2,Female,24,15-49 years,429,Breast cancer,3,Rate,1994,4.634923794850776,5.554527546942881,3.8790063285082463
1,Deaths,6,China,3,Both,24,15-49 years,429,Breast cancer,3,Rate,1994,2.264321514880565,2.704934025953431,1.898940437061344
1,Deaths,6,China,1,Male,25,50-69 years,429,Breast cancer,1,Number,1994,496.06211596253837,660.0886694789702,368.2376458207203
1,Deaths,6,China,2,Female,25,50-69 years,429,Breast cancer,1,Number,1994,20800.8303956846,24240.554310722866,17853.924728844235
1,Deaths,6,China,3,Both,25,50-69 years,429,Breast cancer,1,Number,1994,21296.892511647136,24756.83036091703,18351.502708235665
1,Deaths,6,China,1,Male,25,50-69 years,429,Breast cancer,2,Percent,1994,0.00032785055485291456,0.00042085003410457426,0.00024095138088650297
1,Deaths,6,China,2,Female,25,50-69 years,429,Breast cancer,2,Percent,1994,0.021125811288167873,0.023488830034360038,0.019774100354356543
1,Deaths,6,China,3,Both,25,50-69 years,429,Breast cancer,2,Percent,1994,0.008533606313698984,0.009789850503690904,0.0073633249163711
1,Deaths,6,China,1,Male,25,50-69 years,429,Breast cancer,3,Rate,1994,0.5848673161319029,0.7782579562201414,0.43415966807301837
1,Deaths,6,China,2,Female,25,50-69 years,429,Breast cancer,3,Rate,1994,26.415094705178195,30.783219979362062,22.672802171849128
1,Deaths,6,China,3,Both,25,50-69 years,429,Breast cancer,3,Rate,1994,13.020670514228845,15.136035970030193,11.219893703939915
1,Deaths,6,China,1,Male,26,70+ years,429,Breast cancer,1,Number,1994,195.30504088129294,291.5863312316316,150.67640247259172
1,Deaths,6,China,2,Female,26,70+ years,429,Breast cancer,1,Number,1994,9347.3563597055,10575.89413930627,8090.584179637159
1,Deaths,6,China,3,Both,26,70+ years,429,Breast cancer,1,Number,1994,9542.661400586803,10774.928481256715,8302.91825378556
1,Deaths,6,China,1,Male,26,70+ years,429,Breast cancer,2,Percent,1994,0.00010740798780080788,0.00015611450038457213,8.420164717873453e-05
1,Deaths,6,China,2,Female,26,70+ years,429,Breast cancer,2,Percent,1994,0.004963442204131291,0.005417314665213125,0.004500144642936415
1,Deaths,6,China,3,Both,26,70+ years,429,Breast cancer,2,Percent,1994,0.0025784257513257096,0.0028881274566787012,0.002284886732727878
1,Deaths,6,China,1,Male,26,70+ years,429,Breast cancer,3,Rate,1994,1.0218712822620577,1.5256323996617165,0.7883661778852182
1,Deaths,6,China,2,Female,26,70+ years,429,Breast cancer,3,Rate,1994,38.548148308689726,43.61459220025119,33.365266804743655
1,Deaths,6,China,3,Both,26,70+ years,429,Breast cancer,3,Rate,1994,22.007469398057147,24.849347458029868,19.148349890473888
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,1,Number,1992,446.3116875571697,529.8657766876789,328.42076872238016
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,1,Number,1992,59909.47807237177,64288.38132519216,56606.18424604335
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,1,Number,1992,60355.78975992888,64722.40159571614,57077.29320704453
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,2,Percent,1992,0.00015783110490898014,0.00018525171647289834,0.00011735757175423206
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,2,Percent,1992,0.03582995448290847,0.0377174086429478,0.03425698743119597
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,2,Percent,1992,0.013413630581371044,0.014298429731191503,0.012734406658384092
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,3,Rate,1992,0.04389537087358079,0.052113030936354984,0.032300636186698
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,3,Rate,1992,6.151295747389336,6.600906223460665,5.812125086584636
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,3,Rate,1992,3.0318950831828184,3.2512461845063405,2.867204046606884
1,Deaths,44586,G20,1,Male,25,50-69 years,429,Breast cancer,1,Number,1992,1652.8975444253088,1874.97016431586,1376.7525150216566
1,Deaths,44586,G20,2,Female,25,50-69 years,429,Breast cancer,1,Number,1992,124015.94877113555,130850.57846264455,117805.16263664453
1,Deaths,44586,G20,3,Both,25,50-69 years,429,Breast cancer,1,Number,1992,125668.84631556083,132336.28527053463,119518.34432892458
1,Deaths,44586,G20,1,Male,25,50-69 years,429,Breast cancer,2,Percent,1992,0.0003278557102220075,0.00036758555878698134,0.00027391528115966094
1,Deaths,44586,G20,2,Female,25,50-69 years,429,Breast cancer,2,Percent,1992,0.03874580354620485,0.04067151289850048,0.03690737613296542
