measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,67,Japan,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,1527.292386137523,1624.1050450053542,1336.1060500994986
1,Deaths,67,Japan,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,1553.4992814280813,1650.8034816134943,1361.0200379435605
1,Deaths,86,Italy,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,2.277804653679735,2.4344676598503234,2.1216083335521576
1,Deaths,86,Italy,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,1635.388700103556,1681.0958512180293,1587.950054194117
1,Deaths,86,Italy,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,1637.666504757238,1683.366375804647,1590.2828720326897
1,Deaths,86,Italy,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,13.070202807169643,13.910751371312319,12.254006712109373
1,Deaths,86,Italy,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,5766.23964443297,5954.046809870374,5510.731331519704
1,Deaths,86,Italy,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,5779.309847240147,5967.112017935795,5523.721349652813
1,Deaths,86,Italy,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,13.353943269784901,14.440217882911426,12.215684961741985
1,Deaths,86,Italy,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,5609.668586928171,5997.6418087086,4880.627231283737
1,Deaths,86,Italy,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,5623.022530197961,6010.709905997943,4893.483564630334
1,Deaths,71,Australia,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,1.1554310986776508,1.369667147721352,0.9793677504265115
1,Deaths,71,Australia,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,424.3456316683628,455.7475142835898,393.6784260914405
1,Deaths,71,Australia,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,425.5010627670406,456.90792664125365,394.77091489597217
1,Deaths,71,Australia,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,7.336701382020975,8.409512112301844,6.306468170360819
1,Deaths,71,Australia,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,1079.086160837145,1146.475778542476,1009.3565087634784
1,Deaths,71,Australia,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,1086.4228622191658,1154.4309307273695,1015.7582633221848
1,Deaths,71,Australia,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,9.19233139048447,10.712101028465401,7.753994768540806
1,Deaths,71,Australia,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,1092.3652994654885,1206.2822349062276,961.3581996299691
1,Deaths,71,Australia,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,1101.5576308559723,1215.6664892601098,969.5785634753711
1,Deaths,155,Turkey,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,8.72888597372531,13.998648441198704,5.056813638635288
1,Deaths,155,Turkey,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,281.73671829970084,369.2770575603299,209.05547883712484
1,Deaths,155,Turkey,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,290.4656042734263,375.9186749078602,217.4216069939365
1,Deaths,155,Turkey,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,27.46242874145978,43.45826656917031,17.531927232919937
1,Deaths,155,Turkey,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,599.9021015021121,783.9676266301209,444.4264731415145
1,Deaths,155,Turkey,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,627.3645302435707,816.7272194483644,469.3538832676911
1,Deaths,155,Turkey,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,17.490584018213188,28.85478560282244,10.35031657601548
1,Deaths,155,Turkey,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,182.62970143972166,222.0163076035028,147.89167613358464
1,Deaths,155,Turkey,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,200.12028545793495,240.08802245966353,164.1085998405388
1,Deaths,11,Indonesia,1,Male,24,15-49 years,429,Breast cancer,1,Number,1991,14.324752066496826,19.819560094125144,7.82787997448437
1,Deaths,11,Indonesia,2,Female,24,15-49 years,429,Breast cancer,1,Number,1991,2985.746731706188,4105.595630373696,2156.9164033146394
1,Deaths,11,Indonesia,3,Both,24,15-49 years,429,Breast cancer,1,Number,1991,3000.071483772687,4118.623657194765,2168.717591202286
1,Deaths,11,Indonesia,1,Male,25,50-69 years,429,Breast cancer,1,Number,1991,34.161963733107534,46.90970407617208,20.621637847352275
1,Deaths,11,Indonesia,2,Female,25,50-69 years,429,Breast cancer,1,Number,1991,4159.828665373854,6129.314327943942,2673.1625802931135
1,Deaths,11,Indonesia,3,Both,25,50-69 years,429,Breast cancer,1,Number,1991,4193.990629106961,6166.009851587605,2712.2160747085272
1,Deaths,11,Indonesia,1,Male,26,70+ years,429,Breast cancer,1,Number,1991,20.201412479360545,26.329152150659926,12.82439088204728
1,Deaths,11,Indonesia,2,Female,26,70+ years,429,Breast cancer,1,Number,1991,1219.6735333968516,1702.086687091537,812.9602419113266
1,Deaths,11,Indonesia,3,Both,26,70+ years,429,Breast cancer,1,Number,1991,1239.8749458762125,1719.0106391578724,835.6665867928783
1,Deaths,130,Mexico,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,3.2360930968257224,3.3591187349036367,3.1147482392112704
1,Deaths,130,Mexico,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,929.028665700755,954.7889229020442,900.3665208860434
1,Deaths,130,Mexico,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,932.2647587975817,958.0138986868627,903.5885003358799
1,Deaths,130,Mexico,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,8.52407130765335,8.856592768019441,8.233120681369329
1,Deaths,130,Mexico,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,1161.4540144045823,1200.6736591524789,1123.3394296958713
1,Deaths,130,Mexico,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,1169.9780857122344,1209.1001509627188,1131.636998670333
1,Deaths,130,Mexico,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,5.936184105349677,6.217172666363451,5.638077953350875
1,Deaths,130,Mexico,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,722.3579058247544,750.0565269447617,685.4108346267514
1,Deaths,130,Mexico,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,728.2940899301036,756.1865659621795,691.1923614948103
1,Deaths,11,Indonesia,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,13.62429984780696,19.101278958997504,7.888095698113127
1,Deaths,11,Indonesia,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,2857.0031188916037,3895.9861206222986,2080.5524531125343
1,Deaths,11,Indonesia,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,2870.627418739405,3909.2774191498956,2096.6649790911592
1,Deaths,11,Indonesia,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,32.40028058634749,44.56290077085999,20.853035847809412
1,Deaths,11,Indonesia,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,3943.112151973776,5815.464534460072,2521.3857825042965
1,Deaths,11,Indonesia,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,3975.5124325601237,5847.561653024444,2561.719408224167
1,Deaths,11,Indonesia,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,18.87727983085628,24.961628198668024,12.229478107465319
1,Deaths,11,Indonesia,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,1135.8165637890106,1621.944283935185,744.8848530661431
1,Deaths,11,Indonesia,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,1154.6938436198668,1638.1715048888484,762.056206441008
1,Deaths,163,India,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,75.96541057600867,100.76463599606984,57.634053475722595
1,Deaths,163,India,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,8429.091509906722,9642.591750180742,7342.127180132721
1,Deaths,163,India,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,8505.05692048273,9716.34077940652,7407.689967127091
1,Deaths,163,India,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,232.22302439249646,307.0904582227292,173.39502725696317
1,Deaths,163,India,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,10691.296360969951,12671.859561041112,9015.458925441173
1,Deaths,163,India,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,10923.519385362444,12912.151745903637,9217.51751093813
1,Deaths,163,India,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,134.1907127180142,182.96565899087784,98.82939638387279
1,Deaths,163,India,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,2947.8897300990143,3685.211983326557,2308.9009295184687
1,Deaths,163,India,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,3082.080442817026,3824.389637546001,2430.0646430021065
1,Deaths,62,Russian Federation,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,31.667721738842374,33.19292420620442,29.898661368799004
1,Deaths,62,Russian Federation,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,3176.664925607917,3257.6017563131772,3095.8435916044155
1,Deaths,62,Russian Federation,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,3208.332647346759,3289.105985342209,3127.3732150336127
1,Deaths,62,Russian Federation,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,187.41164587224452,195.82189388621563,177.8252623276113
1,Deaths,62,Russian Federation,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,9304.330547073167,9549.961065957836,9033.732530880952
1,Deaths,62,Russian Federation,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,9491.742192945403,9738.836611909936,9222.08278499739
1,Deaths,62,Russian Federation,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,88.45811584958281,95.38194754641744,81.99625206076072
1,Deaths,62,Russian Federation,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,4565.331174021507,4750.770035777731,4289.043844767898
1,Deaths,62,Russian Federation,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,4653.789289871098,4842.359043891749,4371.403214594046
1,Deaths,44586,G20,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,420.6937656392861,512.8582021840955,314.78426569003676
1,Deaths,44586,G20,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,57119.74431286612,61423.51299009085,53485.70105205951
1,Deaths,44586,G20,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,57540.438078505365,61871.809339411244,53964.113653785076
1,Deaths,44586,G20,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,1581.823870136895,1841.6125998222724,1325.8176578155915
1,Deaths,44586,G20,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,121367.62814249484,128561.77670255542,114852.6811047126
1,Deaths,44586,G20,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,122949.45201263185,130082.18715371912,116486.53379842751
1,Deaths,44586,G20,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,1042.3507153460212,1162.3660996030392,918.7322017304301
1,Deaths,44586,G20,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,96848.09186878218,102073.99008170639,86989.9165928359
1,Deaths,44586,G20,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,97890.4425841282,103115.42873736935,88059.36337466816
1,Deaths,102,United States,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,28.69329455101198,29.64454876117043,27.7569767044801
1,Deaths,102,United States,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,7248.470777841616,7429.159102709836,7074.372071175317
1,Deaths,102,United States,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,7277.164072392628,7457.51114676213,7103.223897709341
1,Deaths,102,United States,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,185.39978835918777,191.15260263719657,180.38309069407032
1,Deaths,102,United States,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,19709.3190778704,20233.74525420843,19071.98773693261
1,Deaths,102,United States,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,19894.718866229603,20420.237710354828,19257.817325999582
1,Deaths,102,United States,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,167.35064098429132,174.3007864403228,156.08903882852277
1,Deaths,102,United States,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,21848.376398168464,23339.217332910488,19058.47588637818
1,Deaths,102,United States,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,22015.727039152735,23513.27313524896,19215.57685230088
1,Deaths,4743,European Union,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,36.886172981767025,39.96026011638738,34.30443736774232
1,Deaths,4743,European Union,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,11344.683884891057,11619.34266915439,11079.387647880896
1,Deaths,4743,European Union,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,11381.570057872823,11656.15604970009,11118.045274720225
1,Deaths,4743,European Union,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,227.00584787033628,242.4560352980127,211.67433862474093
1,Deaths,4743,European Union,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,36531.547280479266,37675.45652144948,35303.08401203753
1,Deaths,4743,European Union,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,36758.553128349595,37903.60398879399,35528.977286427624
1,Deaths,4743,European Union,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,256.8087404604008,276.9227855578343,236.00288430883393
1,Deaths,4743,European Union,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,38866.531509066896,41135.30777991226,34906.763091530585
1,Deaths,4743,European Union,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,39123.34024952725,41394.236078781534,35150.91586915095
1,Deaths,135,Brazil,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,11.07983991221229,11.847772787433772,10.312245422726395
1,Deaths,135,Brazil,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,2341.652591966094,2439.2474492345164,2252.324065811671
1,Deaths,135,Brazil,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,2352.7324318783053,2450.1366285031177,2263.201118351634
1,Deaths,135,Brazil,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,47.89235430281671,51.48000838459989,44.35915136461599
1,Deaths,135,Brazil,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,3845.9393355485945,4010.7825426509967,3675.338178610851
1,Deaths,135,Brazil,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,3893.8316898514067,4059.269388151951,3721.868489976842
1,Deaths,135,Brazil,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,25.41232057016972,27.65329284561435,23.052055873055266
1,Deaths,135,Brazil,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,2109.663669680611,2242.287959462083,1909.815951879697
1,Deaths,135,Brazil,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,2135.075990250778,2268.2759229384874,1934.5118565551975
1,Deaths,95,United Kingdom,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,4.573294709543981,4.696913706311355,4.442824334128738
1,Deaths,95,United Kingdom,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,1916.8118809575624,1943.5857836233206,1891.966778414541
1,Deaths,95,United Kingdom,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,1921.3851756671068,1948.1684326708423,1896.540453607296
1,Deaths,95,United Kingdom,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,36.75103026810237,37.71172263560727,35.81164179120254
1,Deaths,95,United Kingdom,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,6573.967268149315,6681.940708127986,6435.267564819253
1,Deaths,95,United Kingdom,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,6610.718298417416,6719.289053044765,6471.512493451407
1,Deaths,95,United Kingdom,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,58.62215715071056,60.66881944227594,55.820118269717135
1,Deaths,95,United Kingdom,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,9052.939609322788,9458.127553197271,8178.251949443117
1,Deaths,95,United Kingdom,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,9111.5617664735,9518.46803118038,8234.639444050235
1,Deaths,68,South Korea,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,2.257024741767848,3.4223893987843925,1.24437942424581
1,Deaths,68,South Korea,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,423.8193658011996,503.08547974299887,363.2099190880187
1,Deaths,68,South Korea,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,426.0763905429672,504.9666370764577,365.83059963561976
1,Deaths,68,South Korea,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,7.420681103277322,10.546486003368594,4.414060915301424
1,Deaths,68,South Korea,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,445.31287930876493,536.0076320425685,380.6174400610249
1,Deaths,68,South Korea,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,452.73356041204204,543.9932612652445,388.5069560175886
1,Deaths,68,South Korea,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,4.718037133785118,7.064644846918011,2.7242525551275145
1,Deaths,68,South Korea,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,136.78048866617772,164.06781501574912,117.2078176353766
1,Deaths,68,South Korea,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,141.49852579996275,167.6669790978958,121.82619281203769
1,Deaths,152,Saudi Arabia,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,1.2961538061219056,2.3531100587780434,0.7663745802120516
1,Deaths,152,Saudi Arabia,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,96.71814746177544,137.2012065111819,67.05534762775176
1,Deaths,152,Saudi Arabia,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,98.01430126789721,139.4942480044657,68.1608257592888
1,Deaths,152,Saudi Arabia,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,2.971267590339047,5.048144154505851,1.7281847327023427
1,Deaths,152,Saudi Arabia,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,71.29018739450723,98.32162216864435,50.74137873002243
1,Deaths,152,Saudi Arabia,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,74.26145498484635,101.6985909612654,53.29332566366535
1,Deaths,152,Saudi Arabia,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,2.352918244584598,3.6978986338557713,1.4446688958885596
1,Deaths,152,Saudi Arabia,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,33.323649431162465,42.00475465595823,26.026360965423557
1,Deaths,152,Saudi Arabia,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,35.67656767574707,44.30946278965905,28.217980872982505
1,Deaths,97,Argentina,1,Male,24,15-49 years,429,Breast cancer,1,Number,1991,5.771170325913066,7.454727273042627,4.416439473464256
1,Deaths,97,Argentina,2,Female,24,15-49 years,429,Breast cancer,1,Number,1991,929.8949075728348,1014.5194989346386,849.9317418002724
1,Deaths,97,Argentina,3,Both,24,15-49 years,429,Breast cancer,1,Number,1991,935.6660778987471,1020.1130747690355,856.352326817146
1,Deaths,97,Argentina,1,Male,25,50-69 years,429,Breast cancer,1,Number,1991,30.1273527792454,38.25931205439016,23.10943815962632
1,Deaths,97,Argentina,2,Female,25,50-69 years,429,Breast cancer,1,Number,1991,2388.028297195002,2606.974794273993,2214.276258453441
1,Deaths,97,Argentina,3,Both,25,50-69 years,429,Breast cancer,1,Number,1991,2418.155649974251,2636.585207192897,2246.8642541920067
1,Deaths,97,Argentina,1,Male,26,70+ years,429,Breast cancer,1,Number,1991,28.018880328202574,36.750608035565044,21.62460953961055
1,Deaths,97,Argentina,2,Female,26,70+ years,429,Breast cancer,1,Number,1991,2201.900842453166,2413.4289867044504,1987.4849904310936
1,Deaths,97,Argentina,3,Both,26,70+ years,429,Breast cancer,1,Number,1991,2229.919722781367,2438.2820744784935,2014.489895147298
1,Deaths,80,France,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,8.663429631488729,10.351193727391678,7.287896051099983
1,Deaths,80,France,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,1432.0108569637684,1544.61078315604,1321.6076926918765
1,Deaths,80,France,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,1440.6742865952547,1553.1974933605575,1330.3336361327765
1,Deaths,80,France,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,50.482470014087816,56.51933411332893,43.418486150941476
1,Deaths,80,France,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,4942.437624810961,5251.071025255674,4620.91481952877
1,Deaths,80,France,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,4992.920094825043,5301.568631894542,4670.266578095673
1,Deaths,80,France,1,Male,26,70+ years,429,Breast cancer,1,Number,1990,66.36333084374377,74.64656167864376,56.435335464862845
1,Deaths,80,France,2,Female,26,70+ years,429,Breast cancer,1,Number,1990,6471.183670983264,7086.778943742264,5646.642556100756
1,Deaths,80,France,3,Both,26,70+ years,429,Breast cancer,1,Number,1990,6537.547001827003,7152.070472789013,5709.244948990159
1,Deaths,62,Russian Federation,1,Male,24,15-49 years,429,Breast cancer,1,Number,1991,33.40197372543322,35.28244649966816,31.165835074215643
1,Deaths,62,Russian Federation,2,Female,24,15-49 years,429,Breast cancer,1,Number,1991,3233.141013734292,3319.516416288663,3145.2119857235134
1,Deaths,62,Russian Federation,3,Both,24,15-49 years,429,Breast cancer,1,Number,1991,3266.542987459727,3352.3897600422847,3177.9896412141306
1,Deaths,62,Russian Federation,1,Male,25,50-69 years,429,Breast cancer,1,Number,1991,191.52017354257472,201.7957748962137,178.0485461998733
1,Deaths,62,Russian Federation,2,Female,25,50-69 years,429,Breast cancer,1,Number,1991,9649.098932047216,9896.251077734525,9371.645632316542
1,Deaths,62,Russian Federation,3,Both,25,50-69 years,429,Breast cancer,1,Number,1991,9840.619105589782,10086.979866819529,9566.94413464917
1,Deaths,62,Russian Federation,1,Male,26,70+ years,429,Breast cancer,1,Number,1991,90.27976949500079,97.71078065625441,82.9855024368232
1,Deaths,62,Russian Federation,2,Female,26,70+ years,429,Breast cancer,1,Number,1991,4634.13696603008,4825.489855788428,4331.611127406041
1,Deaths,62,Russian Federation,3,Both,26,70+ years,429,Breast cancer,1,Number,1991,4724.416735525078,4918.445942077152,4415.5324415872765
1,Deaths,80,France,1,Male,24,15-49 years,429,Breast cancer,1,Number,1991,8.4182898211773,10.088315796608947,7.096112815495451
1,Deaths,80,France,2,Female,24,15-49 years,429,Breast cancer,1,Number,1991,1484.8176406149,1606.8415102553536,1375.1930794027405
1,Deaths,80,France,3,Both,24,15-49 years,429,Breast cancer,1,Number,1991,1493.235930436077,1616.6589089723711,1383.9425644313524
1,Deaths,80,France,1,Male,25,50-69 years,429,Breast cancer,1,Number,1991,46.55951629481022,52.066560390242444,39.85939821865937
1,Deaths,80,France,2,Female,25,50-69 years,429,Breast cancer,1,Number,1991,4881.927720900542,5200.420311806742,4561.892827900326
1,Deaths,80,France,3,Both,25,50-69 years,429,Breast cancer,1,Number,1991,4928.487237195357,5246.024310077767,4607.6411265253155
1,Deaths,80,France,1,Male,26,70+ years,429,Breast cancer,1,Number,1991,65.43543811566252,73.07193467976522,55.98027200836014
1,Deaths,80,France,2,Female,26,70+ years,429,Breast cancer,1,Number,1991,6583.768696847402,7210.843281152273,5764.486487746825
1,Deaths,80,France,3,Both,26,70+ years,429,Breast cancer,1,Number,1991,6649.204134963062,7276.581124956699,5829.6998179429365
1,Deaths,101,Canada,1,Male,24,15-49 years,429,Breast cancer,1,Number,1990,1.2519054589995429,1.5438042154367853,1.0183828516270967
1,Deaths,101,Canada,2,Female,24,15-49 years,429,Breast cancer,1,Number,1990,687.9249154815683,737.9839151525255,638.7396192680965
1,Deaths,101,Canada,3,Both,24,15-49 years,429,Breast cancer,1,Number,1990,689.1768209405676,739.1649605844987,639.9463319591374
1,Deaths,101,Canada,1,Male,25,50-69 years,429,Breast cancer,1,Number,1990,9.577293979530035,11.259145210729777,8.054782992036909
1,Deaths,101,Canada,2,Female,25,50-69 years,429,Breast cancer,1,Number,1990,1910.4290113728814,2051.8448849027386,1759.594067986437
1,Deaths,101,Canada,3,Both,25,50-69 years,429,Breast cancer,1,Number,1990,1920.0063053524132,2060.7180648053463,1768.7047705433554
